Country Name,Country Code,Region,IncomeGroup,Year,Life Expectancy World Bank,Prevelance of Undernourishment,CO2,Health Expenditure %,Education Expenditure %,Unemployment,Corruption,Sanitation,Injuries,Communicable,NonCommunicable
Canada,CAN,North America,High income,2018,82.04878048780488,2.5,580090.026855469,10.80637455,,5.82999992370605,,83.97367373,920651.81,427680.55,8472235.28
Switzerland,CHE,Europe & Central Asia,High income,2018,83.75365853658538,2.5,37479.9995422363,11.37997055,4.86325979232788,4.71000003814697,,99.63810616,222056.47,83449.88,1931626.42
Chile,CHL,Latin America & Caribbean,High income,2018,80.042,2.7,86610.0006103516,9.15850449,5.43316984176636,7.23000001907349,,75.70739056,515863.26,289497.35,3643633.88
China,CHN,East Asia & Pacific,Upper middle income,2018,76.704,2.5,10502929.6875,5.16790485,3.54249000549316,4.28000020980835,,64.02449293,35676249.85,22614056.41,319066226.4
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2018,57.422,5.2,10189.9995803833,3.11891103,3.23993992805481,3.29299998283386,3.0,,771608.43,8216834.0,3688643.85
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2018,58.921,6.9,9590.00015258789,3.46510625,3.03096008300781,3.61700010299683,2.5,,1025036.88,8527449.18,4187538.6
Colombia,COL,Latin America & Caribbean,Upper middle income,2018,77.109,6.2,78589.9963378906,7.62541389,4.44910001754761,9.10999965667725,,18.01735351,2075076.15,1350135.13,8041279.13
Comoros,COM,Sub-Saharan Africa,Lower middle income,2018,64.118,,300.000011920929,4.90244007,,8.07900047302246,2.5,,22878.13,119656.08,117403.68
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,2018,80.095,3.2,8369.99988555908,7.29572248,6.76991987228394,9.63000011444092,,30.48677697,147258.66,86451.33,843271.68
Cuba,CUB,Latin America & Caribbean,Upper middle income,2018,78.726,2.5,26709.9990844727,11.18745422,,1.70000004768372,,36.86822005,339345.78,254303.55,2911280.03
Cyprus,CYP,Europe & Central Asia,High income,2018,80.828,2.5,7199.99980926514,6.77018547,,8.36999988555908,,77.08134013,30456.65,11564.29,269323.42
Germany,DEU,Europe & Central Asia,High income,2018,80.89268292682927,2.5,707700.012207031,11.45038891,4.97576999664307,3.38000011444092,,97.11539497,1981296.29,961742.23,24120828.9
Djibouti,DJI,Middle East & North Africa,Lower middle income,2018,66.582,13.1,400.000005960464,2.26254249,3.62773990631104,26.1889991760254,2.5,36.24306807,35176.17,250590.33,176511.42
Dominica,DMA,Latin America & Caribbean,Upper middle income,2018,,5.7,170.000001788139,6.47454262,5.57154989242554,,4.0,,2297.9,3147.25,19466.23
Denmark,DNK,Europe & Central Asia,High income,2018,80.95365853658537,2.5,33130.0010681152,10.0707159,6.79277992248535,5.13000011444092,,91.65793228,119128.15,72329.11,1488290.28
Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,2018,73.892,6.1,25309.9994659424,5.73288918,3.92848992347717,5.8600001335144,,,454543.48,737609.71,2120634.55
Algeria,DZA,Middle East & North Africa,Lower middle income,2018,76.693,2.5,165539.993286133,6.16302586,5.8663501739502,10.4200000762939,,18.06639486,1196186.9,1563511.22,7293784.24
Ecuador,ECU,Latin America & Caribbean,Upper middle income,2018,76.8,11.6,40139.9993896484,7.86490965,4.6214599609375,3.52999997138977,,41.75378947,682717.5,686986.96,2943202.18
Eritrea,ERI,Sub-Saharan Africa,Low income,2018,65.941,,850.000023841858,4.12821102,,5.94700002670288,2.5,,273167.0,1457258.22,969662.21
Spain,ESP,Europe & Central Asia,High income,2018,83.43170731707319,2.5,257040.008544922,8.99036121,4.18157005310059,15.25,,95.66577751,904550.92,496820.74,11148868.97
Estonia,EST,Europe & Central Asia,High income,2018,78.2439024390244,2.5,15319.9996948242,6.68642807,5.2632098197937,5.36999988555908,,93.00670163,45313.44,17849.5,393384.16
Ethiopia,ETH,Sub-Saharan Africa,Low income,2018,66.24,18.2,17239.9997711182,3.30818701,5.06867980957031,2.31800007820129,3.0,6.279053616,2880294.65,22770405.22,12862187.57
Finland,FIN,Europe & Central Asia,High income,2018,81.73414634146343,2.5,44580.0018310547,9.03608513,6.27542018890381,7.3600001335144,,84.09986931,176835.77,37528.11,1441475.16
Fiji,FJI,East Asia & Pacific,Upper middle income,2018,67.341,5.5,1629.99999523163,3.42045617,4.83571004867554,4.33300018310547,,,25704.54,51002.49,250626.68
France,FRA,Europe & Central Asia,High income,2018,82.67560975609757,2.5,307049.987792969,11.18583012,5.40716981887817,9.02000045776367,,78.59934805,1911053.39,758017.04,15156654.55
Gabon,GAB,Sub-Saharan Africa,Upper middle income,2018,66.187,17.0,5119.99988555908,2.74500299,2.93345880508423,20.7490005493164,,,57056.05,269657.43,297537.37
United Kingdom,GBR,Europe & Central Asia,High income,2018,81.2560975609756,2.5,360730.010986328,9.90384102,5.16799020767212,4.0,,98.06786201,1294478.2,1019009.14,17161465.67
Georgia,GEO,Europe & Central Asia,Upper middle income,2018,73.6,7.8,9569.99969482422,7.11329746,3.5210599899292,12.6700000762939,,35.01946185,136647.96,96439.12,1231871.19
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2018,63.78,6.2,18680.0003051758,3.48865867,3.8861300945282,4.27600002288818,3.5,12.4033639,866262.23,6647801.59,4906354.3
Guinea,GIN,Sub-Saharan Africa,Low income,2018,61.185,,3750.0,3.63913226,2.38432002067566,4.98299980163574,2.5,,484370.22,4935474.63,2164408.77
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2018,58.003,,319.999992847443,7.62560892,2.13787007331848,5.98199987411499,1.5,11.12725323,80147.21,572448.93,316533.37
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,2018,58.402,,6429.99982833862,3.06170225,,8.62399959564209,,,33723.75,296836.15,162585.54
Greece,GRC,Europe & Central Asia,High income,2018,81.7878048780488,2.5,65019.9966430664,7.95876884,3.59734010696411,19.2900009155273,,90.1711824,234273.1,135253.34,2993363.01
Grenada,GRD,Latin America & Caribbean,Upper middle income,2018,72.384,,319.999992847443,4.57647324,3.55255007743835,,4.0,,2963.93,3772.77,25604.64
Greenland,GRL,Europe & Central Asia,High income,2018,71.88658536585366,,,,10.5601902008057,,,91.65793958,3483.78,1206.63,15393.2
Guatemala,GTM,Latin America & Caribbean,Upper middle income,2018,74.063,16.2,18319.9996948242,6.12415409,3.13704991340637,2.27999997138977,,,953616.01,1145763.68,2934349.58
Guam,GUM,East Asia & Pacific,High income,2018,79.859,,,,,5.55900001525879,,,4501.26,6155.89,37024.23
Guyana,GUY,Latin America & Caribbean,Upper middle income,2018,69.774,5.4,2589.99991416931,4.90492487,4.45058012008667,14.0200004577637,3.0,,49707.08,61099.04,198626.46
Honduras,HND,Latin America & Caribbean,Lower middle income,2018,75.088,13.1,10050.0001907349,7.21891975,6.05646991729736,5.65000009536743,3.0,48.9455273,385545.09,434515.72,1682928.09
Croatia,HRV,Europe & Central Asia,High income,2018,78.0707317073171,2.5,16430.0003051758,6.78430557,3.90755009651184,8.43000030517578,,70.39226157,155621.89,43376.34,1269946.12
Haiti,HTI,Latin America & Caribbean,Lower middle income,2018,63.66,45.4,3289.99996185303,4.57474232,1.63206994533539,13.8599996566772,2.5,,806255.53,2249356.04,2821355.09
Hungary,HUN,Europe & Central Asia,High income,2018,76.0658536585366,2.5,46400.0015258789,6.54620171,4.62282991409302,3.71000003814697,,87.72220637,347566.05,113914.14,3282122.47
Indonesia,IDN,East Asia & Pacific,Lower middle income,2018,71.509,5.9,576989.990234375,2.86757827,3.0,4.40000009536743,,,5649586.46,16582460.39,55176593.98
India,IND,South Asia,Lower middle income,2018,69.416,13.3,2451929.93164063,2.95175385,4.36373996734619,5.32999992370605,,41.89591302,52638934.26,148011381.3,266014412.2
Ireland,IRL,Europe & Central Asia,High income,2018,82.2048780487805,2.5,37659.9998474121,6.86017275,3.39286994934082,5.73999977111816,,82.65620946,90089.29,48311.03,1031834.07
Iraq,IRQ,Middle East & North Africa,Upper middle income,2018,70.454,18.1,163149.993896484,4.24407291,,12.9659996032715,,42.88862069,2071431.27,1548591.0,6584903.07
Iceland,ISL,Europe & Central Asia,High income,2018,82.86097560975611,2.5,1700.00004768372,8.44292068,7.56170988082886,2.70000004768372,,81.24319906,6652.81,3307.38,65972.43
Israel,ISR,Middle East & North Africa,High income,2018,82.80243902439025,2.5,61080.0018310547,7.53235054,6.11233997344971,4.0,,93.44852172,161447.84,104809.15,1533535.34
Italy,ITA,Europe & Central Asia,High income,2018,83.34634146341465,2.5,324880.004882813,8.67509365,4.25614023208618,10.6099996566772,,95.77078165,1152439.59,552161.29,16205478.44
Jamaica,JAM,Latin America & Caribbean,Upper middle income,2018,74.368,8.1,8609.99965667725,5.96785641,5.41380977630615,9.10000038146973,,,60858.13,106672.33,584585.93
Jordan,JOR,Middle East & North Africa,Upper middle income,2018,74.405,11.2,24780.0006866455,7.78079128,2.98481011390686,18.2700004577637,,81.88884508,261018.55,316236.36,1518047.42
Japan,JPN,East Asia & Pacific,High income,2018,84.2109756097561,2.5,1116150.02441406,10.74838829,3.07782006263733,2.40000009536743,,80.64033577,3301608.04,1998135.77,31122112.3
Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,2018,73.15,2.5,216600.006103516,2.8178606,2.61595010757446,4.84999990463257,,,827780.84,578629.74,4333651.24
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2018,66.342,24.7,17489.9997711182,4.30564117,5.10761976242065,4.24900007247925,3.0,,1197549.71,10118595.59,6341455.2
Cambodia,KHM,East Asia & Pacific,Lower middle income,2018,69.57,6.6,14579.9999237061,6.18275642,2.16285991668701,0.14300000667572,1.5,,525658.43,1654013.41,3174267.2
Kiribati,KIR,East Asia & Pacific,Lower middle income,2018,68.116,3.9,90.0000035762787,11.6983633,11.9682903289795,,3.5,26.02700336,9076.55,16230.91,35768.49
Kuwait,KWT,Middle East & North Africa,High income,2018,75.398,2.5,91389.9993896484,5.09953451,6.38917016983032,2.16499996185303,,100.0,78572.05,69544.88,577248.65
Lebanon,LBN,Middle East & North Africa,Lower middle income,2018,78.875,7.1,27790.0009155273,8.67463875,2.52447009086609,10.7959995269775,,16.17670627,160983.37,123396.31,1110483.26
Liberia,LBR,Sub-Saharan Africa,Low income,2018,63.73,37.5,1129.99999523163,9.03880787,2.50391006469727,3.02999997138977,2.5,,108670.33,1250924.56,642836.05
Libya,LBY,Middle East & North Africa,Upper middle income,2018,72.724,,56619.9989318848,,,19.4549999237061,,21.61704948,339636.81,141039.95,1225976.99
Sri Lanka,LKA,South Asia,Lower middle income,2018,76.812,4.1,21690.0005340576,3.91227865,2.13539004325867,4.32000017166138,,,733148.84,566939.22,4330028.67
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2018,53.705,28.7,730.000019073486,10.90125179,7.28535985946655,22.8129997253418,3.0,43.99522997,169577.15,1037925.42,448950.43
Lithuania,LTU,Europe & Central Asia,High income,2018,75.68048780487806,2.5,11649.9996185303,6.53385353,3.89293003082275,6.15000009536743,,93.89547291,139007.81,44817.41,922744.61
Luxembourg,LUX,Europe & Central Asia,High income,2018,82.29512195121951,2.5,9319.99969482422,5.28587103,3.64749002456665,5.59000015258789,,96.74564966,14252.82,5939.56,128034.31
Latvia,LVA,Europe & Central Asia,High income,2018,74.7829268292683,2.5,7789.99996185303,6.19103575,4.24356985092163,7.40999984741211,,78.78852105,84545.49,33978.26,654273.71
Morocco,MAR,Middle East & North Africa,Lower middle income,2018,76.453,3.8,64959.9990844727,5.33230448,5.34884786605835,9.26500034332275,,38.69180171,1095318.8,1503202.42,7485985.9
Monaco,MCO,Europe & Central Asia,High income,2018,,,,1.59628761,,,,100.0,983.03,516.26,12183.11
Moldova,MDA,Europe & Central Asia,Upper middle income,2018,71.808,,8539.99996185303,6.58753443,5.43973016738892,4.1100001335144,2.5,,146864.99,102431.38,1130224.35
Madagascar,MDG,Sub-Saharan Africa,Low income,2018,66.681,44.3,3349.99990463257,4.19787312,2.84409999847412,1.84300005435944,2.5,9.734057566,596802.28,6206243.91,3952185.36
Maldives,MDV,South Asia,Upper middle income,2018,78.627,,2099.99990463257,7.65245056,3.91248989105225,5.61899995803833,2.5,,7937.37,16280.34,63942.91
Mexico,MEX,Latin America & Caribbean,Upper middle income,2018,74.992,6.0,452570.007324219,5.37870932,4.2542200088501,3.27999997138977,,52.45421467,5039402.33,3738254.4,24918952.68
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2018,,,180.000007152557,17.00218964,15.1999998092651,,3.5,,2556.83,4002.6,14592.37
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2018,76.64878048780488,2.5,7300.00019073486,6.55475044,,20.7399997711182,,12.19801327,59853.39,34635.12,649639.4
Mali,MLI,Sub-Saharan Africa,Low income,2018,58.893,3.4,5469.99979019165,3.73249865,3.90556502342224,7.42799997329712,3.0,18.53257096,959531.67,10432991.12,3408505.59
Malta,MLT,Middle East & North Africa,High income,2018,82.4487804878049,2.5,1549.99995231628,8.81080437,,3.66000008583069,,91.86797469,9100.25,5662.63,106729.18
Myanmar,MMR,East Asia & Pacific,Lower middle income,2018,66.867,2.6,32939.998626709,4.89992142,2.15748000144959,0.870000004768372,2.5,60.81572409,1727609.25,5230015.48,12563638.49
Montenegro,MNE,Europe & Central Asia,Upper middle income,2018,76.84146341463416,2.5,2500.0,8.34355545,,15.1700000762939,,44.62475289,21502.72,7455.5,181113.03
Mongolia,MNG,East Asia & Pacific,Lower middle income,2018,69.689,5.5,21549.9992370605,3.85443377,6.17301988601685,5.38000011444092,3.0,53.00287453,174178.57,168161.18,810397.74
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2018,,,,,,,,,1572.52,1206.92,12236.51
Mozambique,MOZ,Sub-Saharan Africa,Low income,2018,60.163,31.0,6949.99980926514,8.09185696,5.45218992233276,3.45600008964539,2.5,,968964.87,12028210.96,4239750.86
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2018,64.704,8.6,3690.00005722046,3.57909012,,10.3850002288818,3.0,,103300.08,640828.86,504601.56
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2018,74.41634146341464,6.0,4130.00011444092,5.86705875,4.83458995819092,6.42999982833862,,,30212.24,37465.23,350359.44
Malawi,MWI,Sub-Saharan Africa,Low income,2018,63.798,16.8,1379.99999523163,9.82898998,3.32295989990234,5.75799989700317,2.5,23.70663177,414839.88,4705368.89,2456336.86
Malaysia,MYS,East Asia & Pacific,Upper middle income,2018,75.997,2.7,244410.003662109,3.74833083,4.47865009307861,3.29999995231628,,77.45314542,806548.71,1205095.69,5497174.86
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2018,63.373,20.0,4230.00001907349,8.31428051,8.88112258911133,19.8799991607666,,,102153.69,509671.41,376134.42
Niger,NER,Sub-Saharan Africa,Low income,2018,62.024,,1950.00004768372,5.28845072,3.457279920578,0.545000016689301,3.0,15.41375964,819560.66,11378263.09,3216640.12
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2018,54.332,10.4,109889.999389648,3.09069371,,8.45600032806396,3.0,29.31313945,5452378.35,81434372.38,30581674.68
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2018,74.275,17.4,5110.0001335144,8.58646584,4.46999979019165,5.19999980926514,2.5,,167701.16,217888.81,1054770.11
Netherlands,NLD,Europe & Central Asia,High income,2018,81.81219512195123,2.5,151360.000610352,10.0318222,5.35764980316162,3.82999992370605,,97.49352997,356701.23,191499.7,4189744.26
Norway,NOR,Europe & Central Asia,High income,2018,82.75853658536586,2.5,37590.0001525879,10.02394581,7.64411020278931,3.79999995231628,,64.69055165,124351.27,58617.12,1159501.99
Nepal,NPL,South Asia,Lower middle income,2018,70.478,4.3,15189.9995803833,4.5284524,4.43445014953613,3.19300007820129,3.0,43.29851891,879337.45,2828672.94,5582374.84
Nauru,NRU,East Asia & Pacific,High income,2018,,,59.9999986588955,8.63223171,5.87716007232666,,,,583.21,808.84,2485.93
New Zealand,NZL,East Asia & Pacific,High income,2018,81.85853658536587,2.5,32360.0006103516,9.21034622,6.04850006103516,4.32999992370605,,81.33504336,155413.34,44832.83,997215.61
Oman,OMN,Middle East & North Africa,High income,2018,77.633,7.9,75599.9984741211,4.10356855,5.20723009109497,1.79999995231628,,,171992.71,106799.56,580035.0
Pakistan,PAK,South Asia,Lower middle income,2018,67.114,12.3,187309.997558594,3.20214486,,4.07999992370605,3.0,,5968281.09,48138292.55,40365688.21
Panama,PAN,Latin America & Caribbean,High income,2018,78.329,6.0,10060.0004196167,7.28005838,2.8829300403595,3.83299994468689,,,118929.29,156047.93,673516.77
Peru,PER,Latin America & Caribbean,Upper middle income,2018,76.516,7.6,54590.0001525879,5.19757748,3.71429991722107,3.49000000953674,,47.82568336,850304.33,1607016.07,5002869.66
Philippines,PHL,East Asia & Pacific,Lower middle income,2018,71.095,6.2,138570.007324219,3.95381904,3.1331000328064,2.33999991416931,,58.26934487,3105084.35,8671242.53,20730389.62
Palau,PLW,East Asia & Pacific,Upper middle income,2018,,,250.0,10.84888458,6.53000020980835,,,,1005.62,1029.38,6266.29
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2018,64.263,22.6,7559.99994277954,2.26630354,1.8748300075531,2.56399989128113,3.0,,421080.04,1884295.82,1958986.36
Poland,POL,Europe & Central Asia,High income,2018,77.60243902439025,2.5,311910.003662109,6.32764196,4.61579990386963,3.84999990463257,,90.35071493,1447441.57,531136.73,10597588.42
Puerto Rico,PRI,Latin America & Caribbean,High income,2018,79.77819512195123,,,,,9.19999980926514,,32.50916088,111908.94,79152.94,888273.29
Portugal,PRT,Europe & Central Asia,High income,2018,81.32439024390244,2.5,49500.0,9.4126482,4.67515993118286,6.98999977111816,,84.83351595,220932.61,191109.09,2900455.74
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2018,74.131,7.8,8470.00026702881,6.71837997,3.28320002555847,6.21999979019165,,58.82281712,230371.04,255647.45,1187773.96
Qatar,QAT,Middle East & North Africa,High income,2018,80.1,,86419.9981689453,2.62514997,,0.109999999403954,,97.2,83839.49,30679.45,316189.08
Romania,ROU,Europe & Central Asia,High income,2018,75.35853658536587,2.5,75190.0024414063,5.56050777,3.34474992752075,4.19000005722046,,79.80953656,696304.49,403187.28,6362167.1
Rwanda,RWA,Sub-Saharan Africa,Low income,2018,68.7,34.7,1289.99996185303,6.6816082,3.07375001907349,1.11099994182587,3.5,,431008.59,2101015.45,1778540.73
Saudi Arabia,SAU,Middle East & North Africa,High income,2018,74.998,3.8,521260.009765625,5.74845695,7.08581304550171,6.03999996185303,,56.60731319,2044416.59,638091.4,5406200.54
Sudan,SDN,Sub-Saharan Africa,Low income,2018,65.095,11.8,20860.0006103516,4.43653536,,17.5799999237061,1.5,,1326289.66,4676922.92,6910893.63
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2018,67.665,7.8,10180.0003051758,4.23825741,4.85822010040283,3.27500009536743,3.5,23.05570889,336993.39,3019433.1,2179622.92
Singapore,SGP,East Asia & Pacific,High income,2018,83.29756097560976,,47400.0015258789,4.08520222,2.85597991943359,3.64299988746643,,100.0,91346.98,82677.24,848326.48
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2018,72.835,17.6,360.000014305115,3.99611521,10.8100004196167,0.723999977111816,3.0,,38719.44,84584.86,182729.07
